Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
When were you born?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Who's younger, you or me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Who's older?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Who's older, you or me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Who is older, me or you?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which year were you born in?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which one of us is younger?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which one of us is older?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which of us is younger?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which of us is older?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
I bet you're young	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
When's your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
In which year were you born?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
When is your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What's your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What's your age?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What year were you born?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What month is your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What month is your birthday in?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What is your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What is your age?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
What day is your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Who's younger?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Which month is your birthday?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	43
Please ask something about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there anything I can tell you about myself?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there anything I can tell you about who I am?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there anything you want to know about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there something you want to know about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask anything	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask anything about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask anything about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me anything	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me anything about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me anything about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me something about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask me something about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
AMA	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I tell you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to teach you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to teach you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to inform you who I am?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to inform you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to inform you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I tell you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Please ask something about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I teach you who I am?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I teach you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I teach you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I inform you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I inform you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Don't you want to know anything about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What can I tell you who I am?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask anything about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
How about asking something about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me something about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me anything about myself?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me anything about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me anything?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask anything about myself?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me why I'm here?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask anything?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Ask me something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Ask me anything	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Ask me about something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Ask me about anything	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Ask me a question	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me a question?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you want to ask me anything?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to tell you about?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Don't you want to know about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Don't you want to ask me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Don't you want to ask me anything	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Don't you want to ask anything about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask me something about myself?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you want to ask me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
How about asking me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you want me to tell you anything?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Could you ask me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Could you ask me about something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask something about myself?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask something about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you want to know anything about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you have any questions about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask me something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Any questions for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there anything you want to ask me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Just ask me a question	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Is there anything I can tell you about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What's something you want to ask me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What questions do you have for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What are some questions for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Do you have any questions for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask something about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask something about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask something	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask me something about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want me to teach you who I am	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What's something you want to know about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Why don't you ask me questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
I want you to ask me questions	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
I want you to ask about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
I want you to ask me a question	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want to know about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Can you ask questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Got any questions for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Why don't you ask me anything?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask me anything about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Why don't you ever ask me questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Now, it's your turn to ask questions	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
How about you ask me questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Want to learn more about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Want to ask any questions about me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
You have any questions for me?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
How about you ask me something?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want to learn about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Would you ask me something about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Why do I have to ask all the questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Why am I the only one asking questions?	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What would you like to learn about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What would you like to learn about	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Will you ask anything about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What would you like to know about	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
Will you ask anything about myself	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want to learn about	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
What do you want to know about me	You never told me your name.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	44
